id,sample,a_intent,a_interested,b_motion,b_interested,b_next_step,b_wants
501638761693,primary,asks_question,True,asks_for_information,True,True,Ausma agrees to the request and asks whether they would like the full name or just the first name.
501976175863,booster,referral,True,redirects_to_colleague,True,True,"Paul declines because he is already invited to another dinner, but adds his co-founder Pierre to the loop in case he is interested."
502466069731,primary,asks_question,True,asks_for_information,True,True,The writer asks what is considered a modality.
502616940734,primary,wants_call,True,none_of_these,False,True,Gokul is not asking Burke to do anything further; he confirms he has sent him the invitation.
502720992483,primary,wants_materials,True,asks_for_information,True,True,"Martin asks Shivant to summarize the problem statement, expected delivery scope, BD requester, and status for each project on slide 2."
502810578164,primary,other_human,False,none_of_these,False,False,Meng is not asking for anything; she attaches the fully executed NDA for reference.
502909519047,primary,other_human,False,none_of_these,False,True,"Dominique tells Nicolas a contract will arrive shortly from their Tripleseat portal and asks him to watch for it, sign it, and submit a credit card for the deposit."
503381056752,primary,other_human,False,asks_for_information,True,True,"Joon explains how he built his annotation UI and wants Zachary to address whether Encord can match Label Studio's code-level flexibility, flagging support responsiveness as his concern."
503484038390,booster,referral,True,redirects_to_colleague,True,True,"Sam loops in Andrew Murray, who will step up to help pull the Spot org commitment over the finish line."
503581991133,primary,other_human,False,proposes_or_accepts_meeting,True,True,The writer pitches Jupiter AI Labs' data services and asks Tom to book a brief introductory meeting via their Calendly link.
503642034383,primary,other_human,False,none_of_these,False,True,Ollie provides the email addresses of the team members to be involved in the trial and notes they are preparing datasets to upload.
503769560254,primary,other_human,False,none_of_these,False,True,Calum tells Piyush he has uploaded 24 priority-100 videos to each project and asks that annotator time be split 50/50 between the RGB and IR projects once the Master Project priority videos are done.
503994969316,booster,wants_materials,True,requests_document_or_demo,True,True,Leif asks James what Encord needs from them in order to prepare a quote for the proposal he is putting together for his CEO.
504037318846,primary,wants_call,True,proposes_or_accepts_meeting,True,True,The writer agrees to jump on a call and loops in Beth to find a time.
504540409069,primary,asks_question,True,asks_for_information,True,True,"Lukas asks Moritz whether anything can be done to let them join the long horizon summit, and separately asks for a recommendation of a spot to watch the World Cup final."
505934877920,booster,referral,True,redirects_to_colleague,True,True,The writer is not asking a question; they add Maria to the thread for additional help with the S3 setup.
506209480892,primary,wants_call,True,proposes_or_accepts_meeting,True,True,Arun confirms that Friday at 11 CST or Tuesday at 11 CST both work for the meeting.
506549443772,primary,other_human,False,proposes_or_accepts_meeting,True,True,The writer accepts the dinner invitation and asks to be counted in.
506857423062,primary,other_human,False,acknowledges_only,False,False,Cole is not asking for anything; he confirms he now has Trust Center access and will reach out only if further questions arise.
507221603559,primary,other_human,False,none_of_these,False,True,R2 is not asking for anything; they report that the 16 episodes have been uploaded to the specified storage bucket.
507765194997,booster,wants_materials,True,requests_document_or_demo,True,True,Don asks to also be sent a one-year renewal option with rate-increase limiting so he can compare options and make a decision.
507810319551,booster,asks_question,True,asks_for_information,True,True,"Shan Mo asks George and Gauri to forward his questions to the relevant person: whether he can try 3D object annotation, what it costs, and whether the E-MM1 dataset can train 3D detection models."
508187571412,primary,other_human,False,acknowledges_only,False,False,Gautam is not asking for anything; he reports the renewal proposal is still under review and expects to respond tomorrow.
508275470568,primary,referral,True,proposes_or_accepts_meeting,True,True,Gary asks Yuvraj to arrange a new demo time with him and Paul Chitson through his colleague Issabella.
508835694824,booster,asks_question,True,asks_for_information,True,True,Reign asks whether signatures will be required on the order form.
